11.0,0.0,11.0,0.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,10.0,10.0,2.0,10.0,0.0,3.0,0.0,7.0,167.0,22.0,125.0,38.0,70.0,20.0,57.0,89.0,37.0,58.0,11.0,11.0,13.0,0.16,29.0,29.0,32.0,22.0,1.0,13.0,3.9,1.0,12.0,4.4,1.0,40.0,5.8,0.0,3.0,0.9,1.0,7.5,0.0,1.0,22.5,268.0,2.0,2.0,0.0,3.0,2.0,3.0,28497686.0,14253731.0,nan,nan,2.0,0.0,0.0
12.0,0.0,11.0,1.0,2.0,2.0,2.0,1.0,9.0,0.0,1.0,35.0,35.0,31.0,35.0,10.0,1.0,3.0,21.0,563.0,70.0,439.0,161.0,227.0,54.0,208.0,288.0,143.0,170.0,7.0,7.0,9.0,0.12,68.0,68.0,71.0,37.0,0.0,16.0,4.419354838709677,0.0,20.0,4.451612903225806,1.0,12.0,2.2903225806451615,0.0,4.0,0.6774193548387096,1.1111111111111112,12.555555555555555,0.0,1.8888888888888888,17.22222222222222,534.0,194.0,8.0,0.0,15.0,4.0,6.0,5031819.285714285,2863249.285714286,2.0,2.0,5.0,3.0,0.0
16.0,1.0,15.0,1.0,5.0,2.0,5.0,1.0,1.0,14.0,0.0,18.0,4.0,1.0,18.0,0.0,0.0,0.0,18.0,351.0,32.0,292.0,64.0,214.0,27.0,133.0,165.0,60.0,120.0,64.0,9.0,64.0,0.09,90.0,32.0,90.0,22.0,2.0,45.0,10.666666666666666,1.0,18.0,5.0,1.0,56.0,4.777777777777778,0.0,2.0,0.3333333333333333,1.0,23.0,0.0,1.0,72.0,194.0,112.0,14.0,0.0,20.0,7.0,8.0,3933406.5384615385,3166991.4736842103,2.5,2.0,10.0,4.0,0.0
18.0,1.0,15.0,2.0,4.0,4.0,4.0,1.0,7.0,2.0,2.0,38.0,36.0,24.0,38.0,11.0,9.0,2.0,16.0,870.0,99.0,673.0,242.0,412.0,98.0,354.0,524.0,249.0,345.0,21.0,21.0,23.0,0.15,144.0,144.0,157.0,44.0,2.0,28.0,6.7727272727272725,2.0,53.0,9.090909090909092,1.0,7720.0,362.77272727272725,0.0,5.0,1.5454545454545454,1.0,16.0,0.0,1.4285714285714286,26.428571428571427,297.0,120.0,15.0,0.0,21.0,7.0,9.0,3652448.9285714286,2896904.55,3.0,3.0,8.0,7.0,0.0
2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,5.0,49.0,8.0,21.0,18.0,6.0,20.0,12.0,18.0,13.0,5.0,1.0,1.0,1.0,0.95,5.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,nan,nan,nan,nan,1.0,0.0,0.0
10.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,26.0,26.0,7.0,26.0,0.0,8.0,0.0,18.0,349.0,52.0,240.0,75.0,133.0,57.0,123.0,178.0,67.0,129.0,11.0,11.0,15.0,0.24,58.0,58.0,71.0,32.0,0.0,63.0,7.818181818181818,1.0,21.0,4.242424242424242,1.0,37.0,4.151515151515151,0.0,5.0,0.8181818181818182,2.0,7.0,0.5,1.5,77.5,9.0,10.0,3.0,0.0,5.0,2.0,3.0,18577563.5,9353542.0,nan,nan,3.0,0.0,0.0
7.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,6.0,5.0,6.0,0.0,0.0,0.0,6.0,95.0,9.0,31.0,14.0,10.0,55.0,16.0,23.0,13.0,10.0,1.0,1.0,1.0,1.77,6.0,6.0,6.0,6.0,2.0,3.0,2.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,67.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,nan,nan,nan,nan,1.0,0.0,0.0
19.0,1.0,16.0,2.0,2.0,2.0,2.0,1.0,10.0,1.0,11.0,15.0,24.0,29.0,25.0,3.0,4.0,2.0,16.0,478.0,47.0,386.0,146.0,255.0,54.0,228.0,290.0,138.0,204.0,10.0,8.0,10.0,0.14,56.0,54.0,57.0,26.0,2.0,45.0,8.785714285714286,1.0,38.0,10.857142857142858,1.0,128.0,13.285714285714286,0.0,4.0,1.5,1.2,16.2,0.0,1.8,16.4,470.0,97.0,12.0,0.0,24.0,5.0,9.0,4441559.454545454,2124476.217391304,2.0,1.0,4.0,8.0,0.0
7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,6.0,3.0,6.0,36.0,35.0,5.0,38.0,1.0,2.0,0.0,35.0,387.0,64.0,297.0,104.0,144.0,29.0,139.0,207.0,91.0,124.0,5.0,5.0,7.0,0.1,61.0,61.0,63.0,48.0,0.0,8.0,2.5625,1.0,9.0,2.40625,1.0,7.0,1.875,0.0,3.0,0.5625,2.2,9.4,0.0,1.4,14.2,886.0,776.0,4.0,0.0,4.0,4.0,4.0,6954747.333333333,6954747.333333333,nan,nan,3.0,1.0,0.0
5.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,36.0,0.0,13.0,8.0,3.0,23.0,7.0,10.0,8.0,2.0,1.0,1.0,1.0,1.77,2.0,2.0,2.0,2.0,1.0,4.0,2.3333333333333335,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,nan,nan,nan,nan,1.0,0.0,0.0
