11.0,0.0,11.0,0.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,10.0,10.0,2.0,10.0,0.0,3.0,0.0,7.0,167.0,22.0,125.0,38.0,70.0,20.0,57.0,89.0,37.0,58.0,11.0,11.0,13.0,0.16,29.0,29.0,32.0,22.0,1.0,13.0,3.9,1.0,12.0,4.5,1.0,40.0,5.8,0.0,3.0,0.9,1.0,8.5,0.0,1.0,22.5,266,0,1,0,1,1,1,nan,nan,,,1,0,0
12.0,0.0,11.0,1.0,2.0,2.0,2.0,1.0,9.0,0.0,1.0,34.0,34.0,31.0,34.0,10.0,0.0,3.0,21.0,525.0,60.0,412.0,152.0,213.0,53.0,195.0,268.0,135.0,155.0,7.0,7.0,9.0,0.13,65.0,65.0,68.0,36.0,0.0,14.0,4.166666666666667,0.0,20.0,4.2,1.0,12.0,2.2666666666666666,0.0,4.0,0.6666666666666666,1.2222222222222223,13.333333333333334,0.0,1.7777777777777777,17.22222222222222,208,120,7,3,7,4,4,1297243.5,1297243.5,,,4,3,4
16.0,1.0,15.0,1.0,5.0,2.0,5.0,1.0,1.0,14.0,0.0,18.0,4.0,1.0,18.0,0.0,0.0,0.0,18.0,351.0,32.0,292.0,64.0,214.0,27.0,133.0,165.0,60.0,120.0,64.0,9.0,64.0,0.09,90.0,32.0,90.0,22.0,2.0,47.0,10.722222222222221,1.0,23.0,5.277777777777778,1.0,56.0,4.777777777777778,0.0,2.0,0.3333333333333333,1.0,23.0,0.0,1.0,72.0,92,49,6,1,6,3,3,4611019.0,4611019.0,,,1,5,3
18.0,1.0,15.0,2.0,4.0,4.0,4.0,1.0,7.0,2.0,2.0,38.0,36.0,24.0,38.0,11.0,9.0,2.0,16.0,870.0,99.0,673.0,242.0,412.0,98.0,354.0,524.0,249.0,345.0,21.0,21.0,23.0,0.15,144.0,144.0,157.0,44.0,2.0,28.0,6.7727272727272725,2.0,56.0,9.409090909090908,1.0,7720.0,362.77272727272725,0.0,5.0,1.5454545454545454,1.0,16.142857142857142,0.0,1.2857142857142858,26.428571428571427,143,48,6,0,6,3,3,3884615.8,3884615.8,,,3,3,0
10.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,26.0,26.0,7.0,26.0,0.0,8.0,0.0,18.0,349.0,52.0,240.0,75.0,133.0,57.0,123.0,178.0,67.0,129.0,11.0,11.0,15.0,0.24,58.0,58.0,71.0,32.0,0.0,143.0,10.212121212121213,1.0,23.0,4.606060606060606,1.0,37.0,4.151515151515151,0.0,5.0,0.8181818181818182,2.0,8.5,0.5,1.5,77.5,8,9,2,0,2,1,1,2752049.0,2752049.0,,,2,0,0
20.0,1.0,17.0,2.0,2.0,2.0,2.0,1.0,10.0,1.0,11.0,15.0,24.0,28.0,25.0,3.0,4.0,2.0,16.0,488.0,46.0,397.0,153.0,269.0,54.0,226.0,287.0,138.0,201.0,10.0,8.0,10.0,0.14,55.0,53.0,56.0,26.0,2.0,42.0,8.5,1.0,37.0,11.285714285714286,1.0,64.0,8.714285714285714,0.0,4.0,1.5,2.0,17.2,0.0,1.0,16.4,364,113,12,2,12,6,6,1430397.6363636365,1430397.6363636365,,,4,8,3
7.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,6.0,1.0,2.0,40.0,41.0,20.0,42.0,0.0,4.0,13.0,25.0,438.0,63.0,347.0,118.0,172.0,28.0,154.0,246.0,116.0,153.0,8.0,8.0,11.0,0.08,82.0,82.0,92.0,45.0,1.0,23.0,8.314285714285715,1.0,15.0,3.8,1.0,14.0,2.7714285714285714,0.0,4.0,0.8,1.4,9.6,4.6,1.4,18.6,439,1,3,0,3,2,2,2066360.5,2066360.5,,,1,2,0
8.0,0.0,8.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,12.0,12.0,2.0,12.0,0.0,0.0,10.0,2.0,150.0,16.0,121.0,59.0,56.0,13.0,82.0,105.0,58.0,63.0,3.0,3.0,3.0,0.11,22.0,22.0,22.0,11.0,0.0,38.0,8.333333333333334,0.0,7.0,4.083333333333333,0.0,3.0,1.8333333333333333,0.0,2.0,0.9166666666666666,1.0,15.0,34.0,1.0,91.0,19,1,1,0,1,1,1,nan,nan,,,0,1,0
13.0,1.0,11.0,1.0,3.0,3.0,3.0,2.0,10.0,0.0,1.0,30.0,30.0,21.0,30.0,9.0,1.0,1.0,19.0,533.0,65.0,365.0,115.0,202.0,105.0,184.0,271.0,120.0,160.0,24.0,24.0,24.0,0.29,76.0,76.0,80.0,42.0,0.0,19.0,4.285714285714286,1.0,15.0,2.8095238095238093,0.0,108.0,6.857142857142857,0.0,5.0,0.8095238095238095,1.75,6.25,0.25,1.125,19.5,21,31,7,0,7,3,3,3701515.8333333335,3701515.8333333335,,,0,7,0
5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,53.0,8.0,28.0,19.0,5.0,17.0,17.0,21.0,16.0,5.0,1.0,1.0,1.0,0.61,3.0,3.0,3.0,3.0,2.0,3.0,2.6666666666666665,2.0,4.0,2.6666666666666665,1.0,1.0,1.0,0.0,0.0,0.0,2.0,14.0,2.0,1.0,67.0,3,3,1,0,1,1,1,nan,nan,,,0,1,0
6.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,17.0,17.0,6.0,17.0,0.0,0.0,2.0,15.0,159.0,22.0,78.0,30.0,30.0,59.0,36.0,58.0,31.0,28.0,2.0,2.0,2.0,0.76,20.0,20.0,20.0,17.0,1.0,29.0,4.6875,1.0,3.0,1.5,1.0,2.0,1.1875,0.0,1.0,0.1875,1.0,8.0,1.0,1.0,81.0,160,160,2,0,2,2,2,14994718.0,14994718.0,,,1,1,0
26.0,1.0,21.0,4.0,5.0,5.0,5.0,2.0,1.0,0.0,0.0,6.0,6.0,1.0,6.0,0.0,0.0,2.0,4.0,186.0,14.0,129.0,51.0,68.0,43.0,63.0,97.0,49.0,60.0,7.0,7.0,7.0,0.33,25.0,25.0,26.0,8.0,1.0,7.0,4.2,1.0,13.0,7.8,0.0,18.0,8.6,0.0,5.0,2.8,2.0,22.0,2.0,1.0,20.0,4,3,1,0,1,1,1,nan,nan,,,0,1,0
9.0,1.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,5.0,7.0,0.0,0.0,3.0,4.0,120.0,20.0,75.0,40.0,33.0,26.0,42.0,54.0,33.0,25.0,3.0,3.0,3.0,0.35,10.0,10.0,10.0,7.0,1.0,13.0,5.5,1.0,16.0,6.75,1.0,3.0,1.75,0.0,1.0,0.5,2.0,12.0,3.0,3.0,80.0,1,1,1,0,1,1,1,nan,nan,,,0,1,0
