5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,53.0,8.0,28.0,19.0,5.0,17.0,17.0,21.0,16.0,5.0,1.0,1.0,1.0,0.61,3.0,3.0,3.0,3.0,2.0,3.0,2.6666666666666665,2.0,4.0,2.6666666666666665,1.0,1.0,1.0,0.0,0.0,0.0,2.0,14.0,2.0,1.0,67.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0.0,1.0,3.0
8.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,41.0,4.0,7.0,4.0,1.0,30.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,4.29,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,41.0,0.0,1.0,0.0,2.0,1.0,1.0,nan,-28.0,1.0,1.0,1.0,0.0,0.0
6.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,17.0,17.0,6.0,17.0,0.0,0.0,3.0,14.0,159.0,22.0,78.0,30.0,30.0,59.0,36.0,58.0,31.0,28.0,2.0,2.0,2.0,0.76,20.0,20.0,20.0,17.0,1.0,21.0,4.125,1.0,3.0,1.5,1.0,2.0,1.1875,0.0,1.0,0.1875,1.0,8.0,1.0,1.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0.0,1.0,3.0
9.0,1.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,5.0,7.0,0.0,0.0,3.0,4.0,120.0,20.0,75.0,40.0,33.0,26.0,42.0,54.0,33.0,25.0,3.0,3.0,3.0,0.35,10.0,10.0,10.0,7.0,1.0,13.0,5.5,1.0,16.0,6.75,1.0,3.0,1.75,0.0,1.0,0.5,2.0,12.0,3.0,3.0,80.0,9.0,2.0,2.0,1.0,3.0,2.0,2.0,37568380.0,18784173.0,1.0,1.0,1.0,1.0,3.0
4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0,11.0,5.0,11.0,0.0,0.0,0.0,11.0,87.0,17.0,53.0,30.0,13.0,17.0,20.0,32.0,21.0,11.0,1.0,1.0,1.0,0.32,11.0,11.0,11.0,11.0,0.0,12.0,3.8181818181818183,1.0,2.0,1.0909090909090908,1.0,1.0,1.0,0.0,0.0,0.0,2.0,7.0,30.0,1.0,82.0,29.0,9.0,5.0,1.0,6.0,4.0,4.0,10217374.75,8173889.8,1.0,1.0,0.0,5.0,3.0
10.0,1.0,9.0,0.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,13.0,13.0,2.0,13.0,0.0,0.0,0.0,13.0,173.0,26.0,134.0,48.0,68.0,13.0,57.0,90.0,37.0,58.0,10.0,10.0,10.0,0.1,33.0,33.0,35.0,30.0,0.0,7.0,1.894736842105263,1.0,7.0,3.0,1.0,13.0,2.1052631578947367,0.0,2.0,0.3157894736842105,1.3333333333333333,7.666666666666667,1.0,1.6666666666666667,20.666666666666668,8.0,8.0,2.0,0.0,2.0,2.0,2.0,21914.0,21914.0,nan,nan,0.0,2.0,0.0
13.0,0.0,12.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,18.0,17.0,12.0,18.0,1.0,5.0,6.0,6.0,273.0,31.0,200.0,82.0,101.0,43.0,110.0,142.0,77.0,77.0,8.0,8.0,8.0,0.21,34.0,34.0,35.0,13.0,0.0,8.0,3.1176470588235294,0.0,13.0,4.235294117647059,0.0,6.0,1.6470588235294117,0.0,2.0,0.7647058823529411,2.0,43.0,2.0,1.0,85.0,44.0,17.0,1.0,0.0,1.0,1.0,1.0,nan,nan,nan,nan,1.0,0.0,0.0
41.0,4.0,27.0,10.0,4.0,4.0,5.0,3.0,1.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,2.0,7.0,3.0,537.0,61.0,335.0,134.0,201.0,141.0,175.0,227.0,109.0,163.0,12.0,12.0,15.0,0.42,49.0,49.0,55.0,34.0,0.0,8.0,5.1,1.0,31.0,14.6,0.0,28.0,9.3,0.0,3.0,1.4,2.0,49.0,4.0,2.0,0.0,10.0,10.0,5.0,2.0,6.0,4.0,4.0,1943478.75,857773.8,1.0,1.0,0.0,5.0,3.0
11.0,0.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,1.0,9.0,0.0,0.0,0.0,9.0,127.0,15.0,30.0,22.0,4.0,83.0,17.0,21.0,18.0,3.0,2.0,2.0,2.0,2.77,4.0,4.0,4.0,3.0,0.0,5.0,1.1111111111111112,0.0,2.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,2.0,12.0,20.0,1.0,67.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,763405.0,381568.5,1.0,1.0,0.0,2.0,0.0
9.0,0.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,5.0,12.0,0.0,2.0,0.0,10.0,184.0,22.0,76.0,35.0,29.0,86.0,34.0,50.0,26.0,26.0,2.0,2.0,4.0,1.13,14.0,14.0,16.0,12.0,1.0,10.0,5.0,1.0,6.0,2.1818181818181817,1.0,2.0,1.1818181818181819,0.0,1.0,0.18181818181818182,2.0,12.0,4.0,1.0,78.0,3.0,3.0,3.0,0.0,3.0,1.0,1.0,144099.0,144099.0,nan,nan,0.0,3.0,0.0
9.0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,3.0,21.0,20.0,0.0,21.0,0.0,1.0,1.0,19.0,211.0,23.0,153.0,63.0,76.0,36.0,69.0,95.0,54.0,52.0,4.0,4.0,4.0,0.24,24.0,24.0,24.0,20.0,0.0,15.0,1.7619047619047619,0.0,13.0,2.1904761904761907,0.0,6.0,1.2380952380952381,0.0,2.0,0.14285714285714285,1.9,6.5,0.2,1.0,8.8,1.0,1.0,1.0,0.0,1.0,1.0,1.0,nan,nan,nan,nan,0.0,1.0,0.0
19.0,2.0,13.0,5.0,3.0,3.0,3.0,2.0,1.0,1.0,6.0,16.0,15.0,0.0,16.0,0.0,2.0,1.0,13.0,426.0,50.0,277.0,128.0,161.0,99.0,168.0,213.0,118.0,132.0,7.0,7.0,9.0,0.36,46.0,46.0,48.0,27.0,1.0,20.0,6.0,1.0,32.0,12.6,1.0,36.0,3.6,0.0,2.0,0.575,1.0,68.0,0.0,1.0,54.5,42.0,42.0,3.0,1.0,4.0,3.0,3.0,7551357.0,5034211.666666667,1.0,1.0,0.0,3.0,3.0
6.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,38.0,4.0,13.0,7.0,3.0,21.0,5.0,8.0,5.0,3.0,1.0,1.0,1.0,1.62,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,590103.0,295058.5,1.0,1.0,0.0,2.0,0.0
5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,6.0,6.0,2.0,6.0,0.0,1.0,3.0,2.0,83.0,7.0,56.0,35.0,14.0,20.0,31.0,40.0,30.0,13.0,2.0,2.0,2.0,0.36,7.0,7.0,7.0,6.0,0.0,4.0,1.8,1.0,8.0,2.8,1.0,2.0,1.2,0.0,1.0,0.2,1.5,9.5,0.0,1.5,0.0,101.0,12.0,4.0,0.0,5.0,3.0,3.0,2124828.3333333335,1592959.25,1.0,1.0,1.0,3.0,0.0
5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,6.0,6.0,2.0,6.0,0.0,1.0,3.0,2.0,74.0,6.0,47.0,26.0,14.0,21.0,22.0,31.0,21.0,13.0,2.0,2.0,2.0,0.45,7.0,7.0,7.0,6.0,0.0,4.0,2.4,1.0,8.0,3.0,1.0,2.0,1.2,0.0,1.0,0.2,1.5,9.5,0.0,1.5,0.0,36.0,52.0,4.0,0.0,5.0,3.0,3.0,2124828.3333333335,1592972.5,1.0,1.0,1.0,3.0,0.0
12.0,0.0,10.0,2.0,2.0,2.0,2.0,1.0,12.0,24.0,20.0,48.0,26.0,11.0,50.0,7.0,4.0,0.0,39.0,719.0,57.0,494.0,169.0,289.0,169.0,211.0,326.0,161.0,212.0,14.0,14.0,15.0,0.34,102.0,102.0,114.0,59.0,0.0,21.0,5.0701754385964914,1.0,19.0,6.298245614035087,0.0,240.0,6.0701754385964914,0.0,3.0,0.47368421052631576,1.2727272727272727,7.636363636363637,0.0,1.4545454545454546,8.181818181818182,572.0,227.0,21.0,2.0,25.0,7.0,7.0,2484219.5,2070164.0416666667,1.3333333333333333,1.0,10.0,11.0,5.0
10.0,0.0,9.0,1.0,3.0,2.0,3.0,2.0,6.0,3.0,9.0,54.0,53.0,11.0,56.0,1.0,2.0,0.0,53.0,739.0,97.0,613.0,148.0,363.0,41.0,292.0,430.0,133.0,320.0,14.0,14.0,28.0,0.07,146.0,131.0,163.0,84.0,0.0,11.0,3.38,1.0,19.0,3.28,1.0,64.0,6.04,0.0,4.0,0.56,2.2,11.6,0.0,1.4,15.0,212.0,87.0,8.0,1.0,8.0,6.0,6.0,1957120.5714285714,1957120.5714285714,nan,nan,3.0,5.0,4.0
5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,41.0,41.0,16.0,41.0,2.0,1.0,0.0,38.0,305.0,48.0,188.0,79.0,77.0,69.0,86.0,138.0,74.0,66.0,4.0,4.0,5.0,0.37,48.0,48.0,50.0,41.0,1.0,16.0,3.3541666666666665,1.0,30.0,2.1666666666666665,1.0,4.0,1.1458333333333333,0.0,2.0,0.10416666666666667,1.25,7.0,0.0,1.25,64.5,22.0,0.0,1.0,0.0,1.0,1.0,1.0,nan,nan,nan,nan,1.0,0.0,0.0
6.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,1.0,3.0,54.0,7.0,18.0,9.0,6.0,29.0,9.0,14.0,8.0,6.0,3.0,3.0,3.0,1.61,4.0,4.0,4.0,2.0,1.0,5.0,2.2857142857142856,1.0,6.0,1.9285714285714286,0.0,4.0,1.0714285714285714,0.0,1.0,0.21428571428571427,1.0,6.5,0.5,2.5,39.0,244.0,13.0,3.0,0.0,3.0,3.0,3.0,21.5,21.5,nan,nan,2.0,1.0,0.0
11.0,1.0,10.0,1.0,3.0,2.0,3.0,2.0,6.0,3.0,12.0,59.0,58.0,13.0,61.0,1.0,2.0,0.0,58.0,849.0,108.0,711.0,163.0,437.0,45.0,344.0,504.0,148.0,385.0,17.0,17.0,35.0,0.06,172.0,152.0,194.0,95.0,0.0,13.0,3.709090909090909,1.0,23.0,3.618181818181818,1.0,192.0,10.49090909090909,0.0,4.0,0.5272727272727272,2.2,12.0,0.0,1.4,15.4,62.0,62.0,5.0,0.0,5.0,4.0,4.0,3077788.25,3077788.25,nan,nan,2.0,3.0,0.0
8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,6.0,3.0,6.0,38.0,37.0,4.0,40.0,1.0,2.0,0.0,37.0,447.0,65.0,357.0,111.0,174.0,28.0,159.0,246.0,104.0,158.0,6.0,6.0,9.0,0.08,79.0,79.0,84.0,50.0,0.0,9.0,2.4285714285714284,0.0,13.0,3.085714285714286,1.0,9.0,2.2285714285714286,0.0,4.0,0.8285714285714286,2.2,11.4,0.0,1.4,9.2,58.0,58.0,5.0,0.0,5.0,4.0,4.0,3077788.25,3077788.25,nan,nan,2.0,3.0,0.0
10.0,0.0,9.0,1.0,3.0,2.0,3.0,1.0,6.0,3.0,7.0,49.0,48.0,8.0,51.0,1.0,2.0,0.0,48.0,664.0,84.0,541.0,136.0,305.0,48.0,245.0,373.0,123.0,274.0,11.0,11.0,23.0,0.09,131.0,121.0,146.0,73.0,0.0,9.0,3.142857142857143,0.0,18.0,3.107142857142857,1.0,96.0,5.428571428571429,0.0,4.0,0.5892857142857143,2.2,12.2,0.0,1.4,13.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,281.0,281.0,nan,nan,2.0,0.0,0.0
5.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,4.0,3.0,5.0,0.0,1.0,0.0,4.0,45.0,7.0,25.0,11.0,9.0,13.0,11.0,15.0,9.0,6.0,3.0,2.0,3.0,0.52,5.0,4.0,5.0,3.0,1.0,7.0,3.857142857142857,1.0,1.0,1.0,1.0,3.0,1.4285714285714286,0.0,1.0,0.2857142857142857,nan,nan,nan,nan,nan,2.0,2.0,2.0,0.0,2.0,2.0,2.0,281.0,281.0,nan,nan,2.0,0.0,0.0
9.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,6.0,3.0,7.0,44.0,43.0,7.0,46.0,1.0,2.0,0.0,43.0,542.0,77.0,438.0,124.0,235.0,33.0,207.0,307.0,114.0,208.0,8.0,8.0,14.0,0.08,97.0,92.0,104.0,62.0,0.0,15.0,2.3461538461538463,0.0,45.0,3.5,0.0,32.0,1.8687782805429864,0.0,5.0,0.3733031674208145,1.7777777777777777,14.37037037037037,0.0,1.7037037037037037,37.666666666666664,6.0,6.0,2.0,0.0,2.0,2.0,2.0,281.0,281.0,nan,nan,2.0,0.0,0.0
4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,51.0,6.0,28.0,14.0,8.0,17.0,15.0,21.0,13.0,8.0,1.0,1.0,1.0,0.61,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,60.0,7.0,6.0,1.0,0.0,1.0,1.0,1.0,nan,nan,nan,nan,0.0,1.0,0.0
5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,7.0,17.0,0.0,0.0,0.0,17.0,158.0,25.0,110.0,40.0,48.0,23.0,50.0,76.0,37.0,40.0,4.0,4.0,4.0,0.21,24.0,24.0,25.0,20.0,1.0,15.0,4.428571428571429,1.0,10.0,2.7142857142857144,1.0,6.0,1.7142857142857142,0.0,2.0,0.3333333333333333,2.0,12.0,0.0,1.0,79.0,7.0,8.0,3.0,1.0,4.0,3.0,3.0,20434722.5,13623131.666666666,1.0,1.0,0.0,3.0,3.0
3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,6.0,6.0,0.0,6.0,5.0,0.0,0.0,1.0,53.0,5.0,15.0,11.0,2.0,33.0,9.0,12.0,11.0,1.0,1.0,1.0,1.0,2.2,1.0,1.0,1.0,1.0,0.0,12.0,3.0,0.0,18.0,2.7444444444444445,0.0,504.0,7.411111111111111,0.0,5.0,0.5444444444444444,1.8571428571428572,7.428571428571429,0.0,1.0,27.642857142857142,352.0,100.0,17.0,1.0,20.0,6.0,6.0,2736492.75,2304418.210526316,3.0,3.0,6.0,11.0,3.0
7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,6.0,3.0,5.0,36.0,35.0,4.0,38.0,1.0,2.0,0.0,35.0,395.0,63.0,307.0,104.0,148.0,28.0,136.0,210.0,91.0,132.0,5.0,5.0,9.0,0.09,67.0,67.0,72.0,48.0,0.0,33.0,3.296875,0.0,9.0,2.6875,1.0,7.0,2.0625,0.0,3.0,0.6875,2.2,9.2,0.0,1.6,10.0,8.0,8.0,2.0,0.0,2.0,2.0,2.0,281.0,281.0,nan,nan,2.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,130.0,7.0,25.0,24.0,0.0,98.0,13.0,14.0,14.0,0.0,0.0,0.0,0.0,3.92,0.0,0.0,0.0,0.0,0.0,16.0,5.25,0.0,70.0,13.1875,0.0,1078848.0,69588.6875,0.0,7.0,2.0625,2.0,47.0,0.0,1.0,58.0,336.0,121.0,6.0,0.0,6.0,5.0,5.0,6968824.4,6968824.4,nan,nan,3.0,3.0,0.0
5.0,0.0,5.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,1.0,3.0,43.0,7.0,15.0,8.0,4.0,21.0,8.0,13.0,7.0,6.0,3.0,3.0,3.0,1.4,4.0,4.0,4.0,2.0,1.0,4.0,2.142857142857143,1.0,6.0,1.9285714285714286,0.0,4.0,1.0714285714285714,0.0,1.0,0.21428571428571427,1.0,6.5,0.5,2.5,39.0,219.0,17.0,2.0,0.0,2.0,2.0,2.0,40.0,40.0,nan,nan,1.0,1.0,0.0
6.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,81.0,84.0,61.0,85.0,0.0,1.0,0.0,84.0,738.0,90.0,384.0,165.0,144.0,264.0,186.0,269.0,134.0,136.0,2.0,2.0,2.0,0.69,82.0,82.0,82.0,81.0,1.0,6.0,2.08955223880597,1.0,5.0,1.1194029850746268,1.0,2.0,1.0149253731343284,0.0,1.0,0.014925373134328358,2.0,18.0,0.0,2.0,95.0,103.0,5.0,4.0,0.0,4.0,3.0,3.0,2367608.0,2367608.0,nan,nan,3.0,1.0,0.0
4.0,0.0,4.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,37.0,4.0,12.0,6.0,3.0,21.0,5.0,9.0,5.0,4.0,2.0,2.0,2.0,1.75,3.0,3.0,3.0,2.0,1.0,4.0,2.0,1.0,5.0,1.9166666666666667,0.0,2.0,1.0,0.0,1.0,0.25,1.0,5.5,0.5,2.5,37.5,177.0,13.0,2.0,0.0,2.0,2.0,2.0,40.0,40.0,nan,nan,1.0,1.0,0.0
6.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,4.0,10.0,0.0,0.0,0.0,10.0,102.0,16.0,51.0,22.0,17.0,35.0,24.0,36.0,20.0,16.0,2.0,2.0,2.0,0.69,11.0,11.0,11.0,10.0,1.0,8.0,3.5714285714285716,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,65.0,8.0,0.0,1.0,0.0,1.0,1.0,1.0,nan,nan,nan,nan,0.0,1.0,0.0
41.0,4.0,32.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,96.0,10.0,60.0,35.0,29.0,26.0,44.0,46.0,33.0,18.0,1.0,1.0,1.0,0.43,1.0,1.0,1.0,1.0,3.0,3.0,3.0,29.0,29.0,29.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,28.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,326743.0,-1225.0,1.0,1.0,0.0,2.0,0.0
35.0,4.0,26.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,82.0,9.0,51.0,32.0,23.0,22.0,38.0,40.0,30.0,15.0,1.0,1.0,1.0,0.43,1.0,1.0,1.0,1.0,3.0,3.0,3.0,28.0,28.0,28.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,25.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,326743.0,-1225.0,1.0,1.0,0.0,2.0,0.0
5.0,0.0,5.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,52.0,42.0,40.0,2.0,44.0,0.0,7.0,0.0,37.0,413.0,36.0,290.0,149.0,186.0,88.0,175.0,249.0,144.0,122.0,8.0,8.0,8.0,0.3,66.0,66.0,66.0,50.0,1.0,8.0,2.5813953488372094,1.0,16.0,3.6744186046511627,1.0,16.0,2.046511627906977,0.0,4.0,0.46511627906976744,1.5,16.5,0.0,1.5,0.0,34.0,55.0,6.0,0.0,6.0,4.0,4.0,4094948.2,4094948.2,nan,nan,4.0,2.0,0.0
11.0,1.0,9.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,9.0,8.0,4.0,9.0,0.0,0.0,2.0,7.0,160.0,25.0,108.0,49.0,48.0,27.0,58.0,77.0,42.0,40.0,6.0,6.0,6.0,0.25,18.0,18.0,18.0,9.0,0.0,15.0,5.111111111111111,1.0,17.0,6.888888888888889,1.0,15.0,4.0,0.0,4.0,1.1111111111111112,1.0,20.5,0.5,2.5,72.5,43.0,44.0,5.0,1.0,6.0,4.0,4.0,2266826.5,1813454.4,1.0,1.0,1.0,4.0,3.0
10.0,1.0,9.0,0.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,18.0,18.0,8.0,18.0,0.0,1.0,0.0,17.0,260.0,33.0,202.0,77.0,105.0,25.0,104.0,154.0,65.0,97.0,19.0,19.0,21.0,0.12,49.0,49.0,53.0,46.0,0.0,29.0,3.0588235294117645,1.0,16.0,3.5294117647058822,1.0,19.0,2.7058823529411766,0.0,2.0,0.4117647058823529,1.5,15.0,0.0,2.0,71.5,4.0,4.0,2.0,0.0,2.0,2.0,2.0,543970.0,543970.0,nan,nan,0.0,2.0,0.0
